"","sum.water","sum.lulc.dst011","sum.lulc.dst040","sum.lulc.dst130","sum.lulc.dst140","sum.lulc.dst150","sum.lulc.dst160","sum.lulc.dst190","sum.lulc.dst200","sum.topo","sum.slope","sum.ntl","sum.pop20","mean.water","mean.lulc.dst011","mean.lulc.dst040","mean.lulc.dst130","mean.lulc.dst140","mean.lulc.dst150","mean.lulc.dst160","mean.lulc.dst190","mean.lulc.dst200","mean.topo","mean.slope","mean.ntl","mean.pop20"
"1",62011.94921875,-18213.78125,2146819.25,285881.375,11586733,611483.0625,298385,21843.1015625,1765669.75,242817.609375,10663.4853515625,311010.3125,518979.46875,1.85115110874176,-0.543709099292755,64.085823059082,8.53399467468262,345.881622314453,18.2537002563477,8.90724658966064,0.652049839496613,52.7079315185547,7.24847555160522,0.318321287631989,9.28413105010986,15.5348625183105
"2",20441.4765625,14547.296875,3414872,352797.28125,8687540,527256.125,33655.984375,176031.625,161147.703125,7081.5625,8236.720703125,51165.28125,108627.8203125,0.654461085796356,0.465751051902771,109.331672668457,11.2952747344971,278.143157958984,16.8808059692383,1.07754111289978,5.63588666915894,5.15935802459717,0.22672563791275,0.26370957493782,1.63812458515167,4.72483110427856
"3",42539.26953125,-24101.90234375,3042598.75,225554.53125,12921450,468803.375,1089947.75,29809.927734375,1681605.875,175449.765625,14422.375,375624.53125,588324.0625,1.07437777519226,-0.608721017837524,76.8442993164062,5.69663667678833,326.345947265625,11.8401641845703,27.5278739929199,0.752883732318878,42.470874786377,4.43118381500244,0.364253520965576,9.48682594299316,14.9721851348877
"4",1039.36706542969,1299.115234375,114542.0234375,3005.3486328125,494150.03125,3288.31713867188,34632.8984375,-571.604858398438,63884.52734375,14478.5869140625,1821.68603515625,99033.375,292930.6875,0.702788233757019,0.8784219622612,77.4498138427734,2.03212475776672,334.129150390625,2.22345948219299,23.4177074432373,-0.386501729488373,43.1967620849609,9.78997802734375,1.23176836967468,66.9633407592773,203.116363525391
"5",1114.42211914062,-140.27507019043,217085.09375,7549.4365234375,913981.6875,12501.7197265625,73124.9296875,490.836029052734,114785.1328125,18565.712890625,1899.54382324219,83072.2421875,264123.6875,0.40315443277359,-0.0507460460066795,78.5329132080078,2.73109149932861,330.642913818359,4.52263450622559,26.4537467956543,0.177565321326256,41.5247840881348,6.71635055541992,0.687180817127228,30.0522956848145,96.0709686279297
"6",79033.1875,-41883.88671875,3077162.25,238310.359375,8725249,800685.125,107166.0625,60456.76953125,326867.65625,54178.5234375,11318.8994140625,161911.34375,334280.3125,2.53206586837769,-1.34187626838684,98.5861434936523,7.63498878479004,279.539581298828,25.6523551940918,3.43338704109192,1.93691444396973,10.4721879959106,1.73577189445496,0.362634986639023,5.18731689453125,10.7117614746094
"7",10061.9296875,-3440.43090820312,700148.3125,27148.509765625,1793582,147127.015625,11900.712890625,6161.31787109375,68974.546875,9144.490234375,2848.17407226562,50675.12890625,156789.203125,1.51864993572235,-0.519265234470367,105.67359161377,4.09753274917603,270.705841064453,22.2059230804443,1.79617810249329,0.929929494857788,10.4103488922119,1.3801805973053,0.429875731468201,7.64841222763062,23.7636203765869
"8",232436.828125,-27850.7734375,2433317,368432.59375,13591509,931112.9375,916743.6875,32038.267578125,1679754.25,239291.328125,12186.845703125,308351.5,574406.0625,5.66026782989502,-0.678218007087708,59.2557830810547,8.97201728820801,330.978454589844,22.6743278503418,22.3244094848633,0.780191242694855,40.9051322937012,5.82718801498413,0.296772301197052,7.50893115997314,13.9888753890991
"9",35465.2890625,-16002.8056640625,1157106,228279.1875,4640360.5,395497.59375,310562.78125,17555.228515625,506273.90625,50627.3125,4583.24462890625,73680.3046875,133810.65625,2.35849976539612,-1.06421267986298,76.9494400024414,15.1809387207031,308.591552734375,26.3012351989746,20.6529331207275,1.16745138168335,33.668041229248,3.36679887771606,0.304793268442154,4.89986038208008,8.8997278213501
"10",755286.25,-98992.515625,10392774,772223.6875,29981000,1996813.25,982804.125,163515.28125,1047594,221857.609375,43045.04296875,496639.0625,550193.75,8.16144180297852,-1.06968939304352,112.301826477051,8.34446430206299,323.967498779297,21.5770854949951,10.619945526123,1.76690697669983,11.3200492858887,2.3973400592804,0.465134412050247,5.36656284332275,5.9455828666687
